day,energy_demand_kwh,cid,freight_forwarder
2021-10-13,-2.842170943040401e-14,745,2
2021-10-14,2.546851618490109e-13,0,1
2021-10-14,156.53512455555557,2,3
2021-10-14,3.552713678800501e-15,4,3
2021-10-14,35.337931333333344,20,3
2021-10-14,-191.87305588888887,26,3
2021-10-14,1.9895196601282805e-13,745,2
2021-10-15,-212.25481944444388,0,1
2021-10-15,101.93374266666666,2,3
2021-10-15,0.0,4,3
2021-10-15,2.842170943040401e-14,20,3
2021-10-15,-101.9337426666668,26,3
2021-10-15,1.616484723854228e-13,745,2
2021-10-17,1.0436096431476471e-14,0,1
2021-10-17,8.881784197001252e-15,2,3
2021-10-18,10.577238000000138,0,1
2021-10-18,-3.552713678800501e-15,2,3
2021-10-18,3.907985046680551e-14,4,3
2021-10-18,-3.730349362740526e-14,26,3
2021-10-18,-1.0658141036401503e-13,745,2
2021-10-19,418.0837361111114,0,1
2021-10-19,1.723066134218243e-13,2,3
2021-10-19,-2.6645352591003757e-14,4,3
2021-10-19,0.0,20,3
2021-10-19,3.375077994860476e-14,26,3
2021-10-19,1.4210854715202004e-13,745,2
2021-10-20,89.00330444444432,0,1
2021-10-20,133.1808473333334,2,3
2021-10-20,-190.5405011111111,4,3
2021-10-20,1.0658141036401503e-14,20,3
2021-10-20,130.9005584444443,26,3
2021-10-20,-4.884981308350689e-14,502,4
2021-10-20,-7.105427357601002e-14,745,2
2021-10-21,-291.24283222222215,0,1
2021-10-21,-73.54090466666673,2,3
2021-10-21,0.0,20,3
2021-10-21,1.4210854715202004e-13,26,3
2021-10-21,9.769962616701378e-15,502,4
2021-10-21,-2.1316282072803006e-14,745,2
2021-10-22,0.0,0,1
2021-10-22,1.7763568394002505e-14,2,3
2021-10-22,-1.4210854715202004e-14,4,3
2021-10-22,-1.4210854715202004e-14,20,3
2021-10-22,-1.7053025658242404e-13,26,3
2021-10-22,160.7587361111114,502,4
2021-10-22,87.53299177777788,745,2
2021-10-23,0.0,0,1
2021-10-23,2.1316282072803006e-14,2,3
2021-10-23,16.81470411111117,4,3
2021-10-23,-16.814704111111098,20,3
2021-10-23,0.0,502,4
2021-10-23,-87.53299177777785,745,2
2021-10-25,270.58490277777764,0,1
2021-10-25,-8.526512829121202e-14,2,3
2021-10-25,-7.105427357601002e-15,4,3
2021-10-25,15.303329000000028,26,3
2021-10-25,-110.32488166666663,502,4
2021-10-25,-1.0835776720341528e-13,745,2
2021-10-26,-486.42911111111096,0,1
2021-10-26,1.7408297026122455e-13,2,3
2021-10-26,0.0,4,3
2021-10-26,7.105427357601002e-14,26,3
2021-10-26,307.04337499999986,502,4
2021-10-26,-7.460698725481052e-14,745,2
2021-10-27,3.277378368693462e-13,0,1
2021-10-27,1.4210854715202004e-14,2,3
2021-10-27,-3.552713678800501e-15,4,3
2021-10-27,0.0,26,3
2021-10-27,129.66229077777768,502,4
2021-10-27,1.9895196601282805e-13,745,2
2021-10-28,6.714628852932947e-13,0,1
2021-10-28,6.394884621840902e-14,2,3
2021-10-28,0.0,4,3
2021-10-28,-4.263256414560601e-14,26,3
2021-10-28,-307.04337500000025,502,4
2021-10-28,-2.842170943040401e-14,745,2
2021-10-29,237.2961905555555,0,1
2021-10-29,9.237055564881302e-14,2,3
2021-10-29,2.842170943040401e-14,26,3
2021-10-29,306.5757226666671,502,4
2021-10-29,1.4654943925052066e-14,745,2
2021-10-30,-1.4210854715202004e-14,0,1
2021-10-30,4.263256414560601e-14,26,3
2021-10-30,-306.5757226666662,502,4
2021-10-31,5.440092820663267e-14,0,1
2021-11-01,-1.0658141036401503e-14,502,4
2021-11-01,0.0,745,2
2021-11-02,4.263256414560601e-14,0,1
2021-11-02,-16.177199111111165,2,3
2021-11-02,0.0,4,3
2021-11-02,-5.684341886080802e-14,20,3
2021-11-02,16.17719911111108,26,3
2021-11-02,-5.417888360170764e-14,502,4
2021-11-02,9.14823772291129e-14,745,2
2021-11-03,-63.63534333333324,0,1
2021-11-03,-2.3092638912203256e-14,2,3
2021-11-03,-2.1316282072803006e-14,4,3
2021-11-03,4.263256414560601e-14,20,3
2021-11-03,5.684341886080802e-14,26,3
2021-11-03,238.51687499999986,502,4
2021-11-03,1.4210854715202004e-14,745,2
2021-11-04,1.1368683772161603e-13,0,1
2021-11-04,-4.75175454539567e-14,2,3
2021-11-04,7.105427357601002e-15,20,3
2021-11-04,1.4210854715202004e-13,26,3
2021-11-04,-20.721915666667126,502,4
2021-11-04,7.105427357601002e-14,745,2
2021-11-05,-4.1275138888889416,0,1
2021-11-05,-2.842170943040401e-14,2,3
2021-11-05,7.105427357601002e-15,20,3
2021-11-05,5.684341886080802e-14,26,3
2021-11-05,5.684341886080802e-14,502,4
2021-11-05,-2.4868995751603507e-14,745,2
2021-11-06,-157.70620833333396,502,4
2021-11-07,-7.105427357601002e-15,502,4
2021-11-08,-2.842170943040401e-14,0,1
2021-11-08,4.263256414560601e-14,2,3
2021-11-08,4.973799150320701e-14,26,3
2021-11-08,184.34569044444441,502,4
2021-11-08,1.4210854715202004e-14,745,2
2021-11-09,-169.53333333333404,0,1
2021-11-09,81.14246911111118,2,3
2021-11-09,3.3306690738754696e-14,26,3
2021-11-09,83.1770968888886,502,4
2021-11-09,-1.1368683772161603e-13,745,2
2021-11-10,34.66968055555519,0,1
2021-11-10,-81.14246911111104,2,3
2021-11-10,-4.263256414560601e-14,26,3
2021-11-10,-75.1646177777779,502,4
2021-11-10,7.105427357601002e-15,745,2
2021-11-11,162.58690277777785,0,1
2021-11-11,-3.8191672047105385e-14,2,3
2021-11-11,-1.4210854715202004e-14,4,3
2021-11-11,-1.0658141036401503e-14,20,3
2021-11-11,3.530509218307998e-14,26,3
2021-11-11,125.08895544444462,502,4
2021-11-11,1.2212453270876722e-14,745,2
2021-11-12,-34.66968055555518,0,1
2021-11-12,4.796163466380676e-14,2,3
2021-11-12,-2.842170943040401e-14,4,3
2021-11-12,-1.2434497875801753e-14,20,3
2021-11-12,0.0,26,3
2021-11-12,-354.6504037777778,502,4
2021-11-12,-4.973799150320701e-14,745,2
2021-11-13,2.842170943040401e-14,0,1
2021-11-13,-2.842170943040401e-14,4,3
2021-11-13,-22.88547222222178,502,4
2021-11-14,3.597122599785507e-14,0,1
2021-11-15,81.14779166666656,0,1
2021-11-15,6.039613253960852e-14,2,3
2021-11-15,-1.509903313490213e-14,4,3
2021-11-15,-9.103828801926284e-14,26,3
2021-11-15,156.02810588888883,502,4
2021-11-15,37.30445588888904,745,2
2021-11-16,245.86098611111137,0,1
2021-11-16,-1.0302869668521453e-13,2,3
2021-11-16,-2.1316282072803006e-14,4,3
2021-11-16,0.19702933333328376,26,3
2021-11-16,15.123824666666678,502,4
2021-11-16,-5.684341886080802e-14,745,2
2021-11-17,-243.73469444444456,0,1
2021-11-17,3.552713678800501e-14,2,3
2021-11-17,2.1316282072803006e-14,20,3
2021-11-17,-0.19702933333338035,26,3
2021-11-17,280.2431853333329,502,4
2021-11-17,4.973799150320701e-14,745,2
2021-11-18,54.853805555555454,0,1
2021-11-18,-4.973799150320701e-14,2,3
2021-11-18,-5.329070518200751e-15,4,3
2021-11-18,-2.3092638912203256e-14,20,3
2021-11-18,-9.947598300641403e-14,26,3
2021-11-18,-118.53152777777781,502,4
2021-11-18,-37.30445588888906,745,2
2021-11-19,-300.71479166666677,0,1
2021-11-19,-2.5757174171303632e-14,2,3
2021-11-19,-1.2612133559741778e-13,26,3
2021-11-19,290.13808333333384,502,4
2021-11-19,20.55754199999991,745,2
2021-11-20,1.4210854715202004e-14,0,1
2021-11-20,0.0,26,3
2021-11-20,-244.35512500000004,502,4
2021-11-20,-20.557542000000105,745,2
2021-11-22,-1.4210854715202004e-13,0,1
2021-11-22,3.552713678800501e-14,2,3
2021-11-22,-1.4210854715202004e-14,20,3
2021-11-22,-2.842170943040401e-14,26,3
2021-11-22,-181.40742400000033,502,4
2021-11-22,2.842170943040401e-14,745,2
2021-11-23,-1.8474111129762605e-13,0,1
2021-11-23,3.552713678800501e-15,2,3
2021-11-23,5.684341886080802e-14,20,3
2021-11-23,-8.526512829121202e-14,26,3
2021-11-23,173.05952611111135,502,4
2021-11-23,2.6423307986078726e-14,745,2
2021-11-24,141.43484722222206,0,1
2021-11-24,2.1316282072803006e-14,2,3
2021-11-24,1.5631940186722204e-13,26,3
2021-11-24,475.4738438888887,502,4
2021-11-24,-2.842170943040401e-14,745,2
2021-11-25,7.105427357601002e-14,0,1
2021-11-25,1.7763568394002505e-14,2,3
2021-11-25,-4.263256414560601e-14,20,3
2021-11-25,7.105427357601002e-14,26,3
2021-11-25,-6.182760888888993,502,4
2021-11-25,5.728750807065808e-14,745,2
2021-11-26,-141.43484722222217,0,1
2021-11-26,-2.4868995751603507e-14,2,3
2021-11-26,-2.1316282072803006e-14,20,3
2021-11-26,-8.526512829121202e-14,26,3
2021-11-26,3.552713678800501e-15,502,4
2021-11-26,1.5165646516379638e-13,745,2
2021-11-27,3.552713678800501e-15,0,1
2021-11-27,-390.609472222222,502,4
2021-11-29,1.2612133559741778e-13,0,1
2021-11-29,5.062616992290714e-14,2,3
2021-11-29,4.263256414560601e-14,26,3
2021-11-29,-2.2604140781368187e-13,502,4
2021-11-29,7.105427357601002e-15,745,2
2021-11-30,232.32994444444444,0,1
2021-11-30,-1.4210854715202004e-14,2,3
2021-11-30,1.4210854715202004e-14,20,3
2021-11-30,-1.4210854715202004e-14,26,3
2021-11-30,137.3009583333334,502,4
2021-11-30,8.526512829121202e-14,745,2
2021-12-01,2.8421709430404007e-13,0,1
2021-12-01,3.4638958368304884e-14,2,3
2021-12-01,-2.4868995751603507e-14,20,3
2021-12-01,9.237055564881302e-14,26,3
2021-12-01,321.20482177777814,502,4
2021-12-01,7.815970093361102e-14,745,2
2021-12-02,-232.32994444444418,0,1
2021-12-02,8.526512829121202e-14,2,3
2021-12-02,9.947598300641403e-14,26,3
2021-12-02,420.60709488888955,502,4
2021-12-02,-4.263256414560601e-14,745,2
2021-12-03,207.13247222222213,0,1
2021-12-03,-4.3520742565306136e-14,2,3
2021-12-03,-5.684341886080802e-14,4,3
2021-12-03,33.15629677777777,26,3
2021-12-03,-150.9783064444445,502,4
2021-12-03,-1.3145040611561853e-13,745,2
2021-12-04,-366.41494444444504,502,4
2021-12-04,-9.50350909079134e-14,745,2
2021-12-06,333.5778747777779,0,1
2021-12-06,3.552713678800501e-15,2,3
2021-12-06,-5.684341886080802e-14,4,3
2021-12-06,-123.2918334444444,20,3
2021-12-06,123.29183344444446,26,3
2021-12-06,-301.04456944444405,502,4
2021-12-06,-5.684341886080802e-14,745,2
2021-12-07,-22.71344444444452,0,1
2021-12-07,8.171241461241152e-14,2,3
2021-12-07,-19.868448444444468,4,3
2021-12-07,-3.907985046680551e-14,20,3
2021-12-07,19.8684484444444,26,3
2021-12-07,4.263256414560601e-14,502,4
2021-12-07,-1.4210854715202004e-14,745,2
2021-12-08,433.07235077777784,0,1
2021-12-08,3.730349362740526e-14,2,3
2021-12-08,-2.1316282072803006e-14,4,3
2021-12-08,0.0,26,3
2021-12-08,1.1368683772161603e-13,502,4
2021-12-08,-5.684341886080802e-14,745,2
2021-12-09,-383.9094338888892,0,1
2021-12-09,0.0,4,3
2021-12-09,-1.0658141036401503e-14,20,3
2021-12-09,4.263256414560601e-14,26,3
2021-12-09,781.3664305555563,502,4
2021-12-09,-2.4424906541753444e-14,745,2
2021-12-10,-128.27096888888894,0,1
2021-12-10,7.105427357601002e-15,2,3
2021-12-10,2.842170943040401e-14,4,3
2021-12-10,-2.842170943040401e-14,26,3
2021-12-10,-331.5424583333345,502,4
2021-12-10,2.948752353404416e-13,745,2
2021-12-11,-449.823972222222,502,4
2021-12-11,-3.108624468950438e-14,745,2
2021-12-12,-5.1958437552457326e-14,0,1
2021-12-12,-1.7763568394002505e-15,745,2
2021-12-13,21.760180555555493,0,1
2021-12-13,1.9539925233402755e-14,2,3
2021-12-13,2.1316282072803006e-14,20,3
2021-12-13,-33.1562967777778,26,3
2021-12-13,209.51543377777705,502,4
2021-12-13,7.105427357601002e-14,745,2
2021-12-14,-231.75637833333317,0,1
2021-12-14,-8.881784197001252e-15,2,3
2021-12-14,-2.1316282072803006e-14,4,3
2021-12-14,-122.27093911111106,20,3
2021-12-14,122.27093911111112,26,3
2021-12-14,-112.88220055555621,502,4
2021-12-14,2.353672812205332e-14,745,2
2021-12-15,408.91972222222216,0,1
2021-12-15,1.7763568394002505e-15,2,3
2021-12-15,2.842170943040401e-14,4,3
2021-12-15,2.6645352591003757e-14,20,3
2021-12-15,8.526512829121202e-14,26,3
2021-12-15,2.042810365310288e-14,102,5
2021-12-15,322.04215566666653,502,4
2021-12-15,-9.237055564881302e-14,745,2
2021-12-16,-228.892652777778,0,1
2021-12-16,-9.947598300641403e-14,2,3
2021-12-16,5.684341886080802e-14,26,3
2021-12-16,3.552713678800501e-14,102,5
2021-12-16,-342.87005555555584,502,4
2021-12-16,1.5498713423767185e-13,745,2
2021-12-16,0.0,1265,5
2021-12-17,-408.9197222222224,0,1
2021-12-17,1.2878587085651816e-14,2,3
2021-12-17,-19.0975741111111,20,3
2021-12-17,66.9653818888889,26,3
2021-12-17,1.163513729807164e-13,102,5
2021-12-17,-1.9895196601282805e-13,502,4
2021-12-17,7.105427357601002e-14,745,2
2021-12-17,2.1316282072803006e-14,1265,5
2021-12-18,-1.7763568394002505e-15,0,1
2021-12-18,2.90878432451791e-14,102,5
2021-12-18,-398.38520833333314,502,4
2021-12-19,-3.042011087472929e-14,102,5
2021-12-20,74.69192355555568,0,1
2021-12-20,3.552713678800501e-14,2,3
2021-12-20,-8.881784197001252e-14,4,3
2021-12-20,-47.867807777777784,26,3
2021-12-20,1.4921397450962104e-13,102,5
2021-12-20,252.13609066666675,502,4
2021-12-20,-7.72715225139109e-14,745,2
2021-12-20,1.9984014443252818e-14,868,5
2021-12-21,-3.552713678800501e-15,0,1
2021-12-21,-2.842170943040401e-14,2,3
2021-12-21,5.684341886080802e-14,26,3
2021-12-21,9.103828801926284e-14,102,5
2021-12-21,249.13480255555552,502,4
2021-12-21,1.2434497875801753e-13,745,2
2021-12-21,-2.842170943040401e-14,868,5
2021-12-22,331.027284777778,0,1
2021-12-22,175.22586844444456,2,3
2021-12-22,-175.22586844444444,26,3
2021-12-22,-1.4876988529977098e-13,102,5
2021-12-22,97.38790066666706,502,4
2021-12-22,4.3520742565306136e-13,745,2
2021-12-22,5.684341886080802e-14,868,5
2021-12-23,-172.84540277777793,0,1
2021-12-23,6.672885666666616,2,3
2021-12-23,109.40253155555556,26,3
2021-12-23,1.7053025658242404e-13,102,5
2021-12-23,2.355524888889132,502,4
2021-12-23,2.842170943040401e-14,745,2
2021-12-23,7.105427357601002e-15,868,5
2021-12-24,1.4210854715202004e-13,102,5
2021-12-24,-547.6042771111112,502,4
2021-12-24,8.43769498715119e-14,868,5
2021-12-26,2.6645352591003757e-14,102,5
2021-12-26,9.525713551283843e-14,745,2
2021-12-27,-5.639932965095795e-14,0,1
2021-12-27,-2.4868995751603507e-14,2,3
2021-12-27,-8.881784197001252e-15,20,3
2021-12-27,3.419486915845482e-14,26,3
2021-12-27,9.059419880941277e-14,102,5
2021-12-27,-8.855138844410249e-13,502,4
2021-12-27,1.7763568394002505e-15,745,2
2021-12-27,4.263256414560601e-14,868,5
2021-12-28,2.842170943040401e-14,20,3
2021-12-28,1.3944401189291966e-13,102,5
2021-12-28,4.063416270128073e-14,502,4
2021-12-28,-1.4876988529977098e-13,745,2
2021-12-28,-3.8191672047105385e-14,868,5
2021-12-29,2.1316282072803006e-14,20,3
2021-12-29,-8.526512829121202e-14,102,5
2021-12-29,0.0,502,4
2021-12-29,5.5067062021407764e-14,745,2
2021-12-29,1.1546319456101628e-14,868,5
2021-12-30,-7.105427357601002e-15,0,1
2021-12-30,-3.8191672047105385e-14,102,5
2021-12-30,-53.410041666666814,502,4
2021-12-30,-1.8962609260597674e-13,745,2
2021-12-30,5.3290705182007514e-14,868,5
2021-12-31,8.149037000748649e-14,102,5
2021-12-31,0.0,502,4
2021-12-31,5.684341886080802e-14,745,2
2021-12-31,242.26413099999996,868,5
2022-01-01,0.0,102,5
2022-01-02,3.552713678800501e-15,0,1
2022-01-02,5.395683899678261e-14,102,5
2022-01-02,-242.26413100000002,868,5
2022-01-03,1.0658141036401503e-14,0,1
2022-01-03,0.0,20,3
2022-01-03,1.2811973704174306e-13,102,5
2022-01-03,2.3669954885008337e-13,502,4
2022-01-03,0.0,745,2
2022-01-03,-6.039613253960852e-14,868,5
2022-01-04,-3.552713678800501e-14,0,1
2022-01-04,-5.684341886080802e-14,20,3
2022-01-04,1.4432899320127035e-13,102,5
2022-01-04,-1.0125233984581428e-13,502,4
2022-01-04,-4.440892098500626e-14,745,2
2022-01-04,-2.842170943040401e-14,868,5
2022-01-05,32.91361922222208,0,1
2022-01-05,-7.105427357601002e-15,2,3
2022-01-05,-1.0658141036401503e-14,20,3
2022-01-05,6.394884621840902e-14,26,3
2022-01-05,6.261657858885883e-14,102,5
2022-01-05,0.0,502,4
2022-01-05,1.7053025658242404e-13,745,2
2022-01-05,205.80708744444448,868,5
2022-01-06,-1.7763568394002505e-14,0,1
2022-01-06,-6.572520305780927e-14,102,5
2022-01-06,0.0,502,4
2022-01-06,0.0,745,2
2022-01-06,-205.80708744444442,868,5
2022-01-07,-1.3766765505351941e-14,0,1
2022-01-07,-7.105427357601002e-15,20,3
2022-01-07,1.3233858453531866e-13,102,5
2022-01-07,-3.623767952376511e-13,502,4
2022-01-07,2.842170943040401e-14,745,2
2022-01-07,1.7763568394002505e-15,868,5
2022-01-08,-2.842170943040401e-14,20,3
2022-01-08,18.92339611111095,102,5
2022-01-08,2.2737367544323206e-13,502,4
2022-01-08,2.1671553440683056e-13,745,2
2022-01-08,277.1090256666667,868,5
2022-01-09,5.417888360170764e-14,102,5
2022-01-09,-277.10902566666664,868,5
2022-01-09,4.4853010194856324e-14,1265,5
2022-01-10,-32.913619222222195,0,1
2022-01-10,2.4868995751603507e-14,20,3
2022-01-10,-109.40253155555544,26,3
2022-01-10,1.4832579608992091e-13,102,5
2022-01-10,-2.842170943040401e-14,502,4
2022-01-10,1.2434497875801753e-13,745,2
2022-01-10,-3.552713678800501e-14,868,5
2022-01-10,0.0,1265,5
2022-01-11,62.612708333333785,0,1
2022-01-11,-1.4210854715202004e-14,20,3
2022-01-11,0.0,26,3
2022-01-11,-1.34781075189494e-13,102,5
2022-01-11,4.440892098500626e-13,502,4
2022-01-11,2.1760371282653068e-13,745,2
2022-01-11,7.105427357601002e-15,868,5
2022-01-11,-6.394884621840902e-14,1251,5
2022-01-11,2.3092638912203256e-14,1265,5
2022-01-12,462.8439771111113,0,1
2022-01-12,8.526512829121202e-14,4,3
2022-01-12,2.842170943040401e-14,26,3
2022-01-12,1.2723155862204294e-13,102,5
2022-01-12,1.3322676295501878e-14,502,4
2022-01-12,-8.526512829121202e-14,745,2
2022-01-12,-2.842170943040401e-14,868,5
2022-01-12,-2.2515322939398175e-13,1251,5
2022-01-12,0.0,1265,5
2022-01-13,-295.48651388888914,0,1
2022-01-13,-6.672885666666669,2,3
2022-01-13,2.842170943040401e-14,20,3
2022-01-13,1.1368683772161603e-13,26,3
2022-01-13,-18.923396111111174,102,5
2022-01-13,10.268978888889011,502,4
2022-01-13,5.684341886080802e-14,745,2
2022-01-13,-2.842170943040401e-14,868,5
2022-01-13,118.55251655555564,1251,5
2022-01-13,-5.684341886080802e-14,1265,5
2022-01-14,-462.8439771111115,0,1
2022-01-14,0.0,2,3
2022-01-14,1.4210854715202004e-14,20,3
2022-01-14,6.794564910705958e-14,26,3
2022-01-14,-8.171241461241152e-14,102,5
2022-01-14,710.4375944444442,502,4
2022-01-14,-9.947598300641403e-14,745,2
2022-01-14,7.815970093361102e-14,868,5
2022-01-14,-118.5525165555555,1251,5
2022-01-14,-8.526512829121202e-14,1265,5
2022-01-15,2.842170943040401e-14,102,5
2022-01-15,-397.0656111111115,502,4
2022-01-15,3.907985046680551e-14,745,2
2022-01-15,5.684341886080802e-14,868,5
2022-01-16,-8.282263763703668e-14,102,5
2022-01-16,0.0,868,5
2022-01-16,5.062616992290714e-14,1251,5
2022-01-17,1.4210854715202004e-14,0,1
2022-01-17,-1.7763568394002505e-15,2,3
2022-01-17,1.4210854715202004e-14,4,3
2022-01-17,-1.9539925233402755e-14,20,3
2022-01-17,7.460698725481052e-14,26,3
2022-01-17,1.20570220474292e-13,102,5
2022-01-17,-5.3290705182007514e-14,502,4
2022-01-17,3.108624468950438e-14,745,2
2022-01-17,8.526512829121202e-14,868,5
2022-01-17,-8.260059303211165e-14,1251,5
2022-01-17,0.0,1265,5
2022-01-18,87.33486111111118,0,1
2022-01-18,0.0,2,3
2022-01-18,46.049929333333324,20,3
2022-01-18,162.81637777777775,26,3
2022-01-18,-1.4210854715202004e-14,102,5
2022-01-18,-323.640962222222,502,4
2022-01-18,1.1368683772161603e-13,745,2
2022-01-18,-2.842170943040401e-14,868,5
2022-01-18,1.8474111129762605e-13,1251,5
2022-01-18,0.0,1265,5
2022-01-19,1.5543122344752192e-13,0,1
2022-01-19,162.84246055555553,2,3
2022-01-19,-371.70876766666663,26,3
2022-01-19,-1.5631940186722204e-13,102,5
2022-01-19,349.907777777778,502,4
2022-01-19,-1.5987211554602254e-14,745,2
2022-01-19,5.684341886080802e-14,868,5
2022-01-19,-1.5654144647214707e-13,1251,5
2022-01-19,2.842170943040401e-14,1265,5
2022-01-20,-7.993605777301127e-14,0,1
2022-01-20,3.552713678800501e-15,2,3
2022-01-20,44.876069444444376,26,3
2022-01-20,-4.529709940470639e-14,102,5
2022-01-20,266.47323288888947,502,4
2022-01-20,-1.9984014443252818e-14,745,2
2022-01-20,21.226696111111096,868,5
2022-01-20,100.14062877777776,1251,5
2022-01-20,4.263256414560601e-14,1265,5
2022-01-21,202.98854211111143,0,1
2022-01-21,0.0,4,3
2022-01-21,-44.876069444444525,26,3
2022-01-21,2.4868995751603507e-14,102,5
2022-01-21,-399.88320833333347,502,4
2022-01-21,-3.019806626980426e-14,745,2
2022-01-21,-21.226696111111178,868,5
2022-01-21,-100.14062877777772,1251,5
2022-01-21,5.684341886080802e-14,1265,5
2022-01-22,-166.67687544444448,0,1
2022-01-22,7.37188088351104e-14,102,5
2022-01-22,-1.7053025658242404e-13,502,4
2022-01-22,5.684341886080802e-14,868,5
2022-01-23,6.106226635438361e-14,102,5
2022-01-23,4.707345624410664e-14,1251,5
2022-01-24,19.962208333333116,0,1
2022-01-24,-1.4210854715202004e-14,20,3
2022-01-24,-9.57012247226885e-14,26,3
2022-01-24,5.706546346573305e-14,102,5
2022-01-24,7.105427357601002e-15,502,4
