track_id,ratio,total_diff,total_duration,simulation_skipped,gap
105570,0.0742550073277967,304.0,4094.0,True,True
105574,0.0649951783992285,337.0,5185.0,True,True
105575,0.0632085194091377,184.0,2911.0,True,True
105576,0.0684995340167754,294.0,4292.0,True,True
105588,0.0661127806257733,374.0,5657.0,True,True
105589,0.0618598934862761,151.0,2441.0,True,True
105594,0.057622504537205,127.0,2204.0,True,True
105595,0.0727656208805694,276.0,3793.0,True,True
105596,0.0659574468085106,372.0,5640.0,True,True
105599,0.1116022099447513,505.0,4525.0,True,True
105601,0.0527740189445196,78.0,1478.0,True,True
105603,0.0621403912543153,108.0,1738.0,True,True
105606,0.0695124008773409,412.0,5927.0,True,True
105608,0.0665773011617515,298.0,4476.0,True,True
105612,0.0673536064337773,536.0,7958.0,True,True
105614,0.071450665017012,462.0,6466.0,True,True
105619,0.060814124570868,124.0,2039.0,True,True
105620,0.0554339897884755,76.0,1371.0,True,True
105621,0.0662612035851472,207.0,3124.0,True,True
105638,0.0677243261685431,397.0,5862.0,True,True
105640,0.0658473676225155,434.0,6591.0,True,True
105643,0.0545851528384279,50.0,916.0,True,True
105644,0.1082976236852356,278.0,2567.0,True,True
105648,0.0653190778483127,391.0,5986.0,True,True
105649,0.065814215870628,175.0,2659.0,True,True
105650,0.0699300699300699,480.0,6864.0,True,True
105654,0.0661966314140227,169.0,2553.0,True,True
105660,0.0730733804114215,476.0,6514.0,True,True
105661,0.0526849037487335,52.0,987.0,True,True
105664,0.0598240469208211,102.0,1705.0,True,True
105665,0.0636889991728701,77.0,1209.0,True,True
105666,0.0672921384665156,208.0,3091.0,True,True
105670,0.0655737704918032,100.0,1525.0,True,True
105676,0.0655737704918032,104.0,1586.0,True,True
105678,0.0850854139290407,259.0,3044.0,True,True
105679,0.0618270232719694,178.0,2879.0,True,True
105684,0.0669456066945606,160.0,2390.0,True,True
105685,0.0606060606060606,156.0,2574.0,True,True
105686,0.0680570801317233,248.0,3644.0,True,True
105689,0.0682926829268292,322.0,4715.0,True,True
105692,0.0672597092644825,310.0,4609.0,True,True
105696,0.0703261734287987,442.0,6285.0,True,True
105697,0.0675020210185933,167.0,2474.0,True,True
105698,0.0694698354661791,570.0,8205.0,True,True
105701,0.0582306830907054,104.0,1786.0,True,True
105704,0.0593286494925839,152.0,2562.0,True,True
105709,0.0632723677706376,128.0,2023.0,True,True
105710,0.0642047838858581,153.0,2383.0,True,True
105712,0.0680079342589968,480.0,7058.0,True,True
105713,0.0595238095238095,110.0,1848.0,True,True
105715,0.0678360101437024,321.0,4732.0,True,True
105718,0.0672174765439014,480.0,7141.0,True,True
105719,0.056480811006517,78.0,1381.0,True,True
105720,0.0684115055713915,528.0,7718.0,True,True
105722,0.0633027522935779,207.0,3270.0,True,True
105723,0.1961464354527938,1018.0,5190.0,True,True
105732,0.0645679839249832,482.0,7465.0,True,True
105734,0.0524861878453038,76.0,1448.0,True,True
105739,0.0528511821974965,76.0,1438.0,True,True
105741,0.1235532407407407,427.0,3456.0,True,True
105743,0.05,51.0,1020.0,True,True
105744,0.0505344995140913,52.0,1029.0,True,True
105757,0.062680412371134,152.0,2425.0,True,True
105758,0.0736206607412376,439.0,5963.0,True,True
105759,0.0667098445595855,103.0,1544.0,True,True
105760,0.0708141321044546,461.0,6510.0,True,True
105765,0.0564930300807043,77.0,1363.0,True,True
105767,0.0690940366972477,241.0,3488.0,True,True
105768,0.0589147286821705,152.0,2580.0,True,True
105773,0.065028901734104,315.0,4844.0,True,True
105774,0.072487644151565,220.0,3035.0,True,True
105776,0.0712679467220204,412.0,5781.0,True,True
105780,0.0681893412777226,206.0,3021.0,True,True
105781,0.0651340996168582,153.0,2349.0,True,True
105789,0.0706713780918728,240.0,3396.0,True,True
105790,0.0536277602523659,51.0,951.0,True,True
105795,0.0609294320137693,177.0,2905.0,True,True
105796,0.0625,112.0,1792.0,True,True
105797,0.064,152.0,2375.0,True,True
105798,0.0688784709700685,191.0,2773.0,True,True
105801,0.0634266886326194,308.0,4856.0,True,True
105802,0.0599369085173501,76.0,1268.0,True,True
105804,0.0762116167221605,206.0,2703.0,True,True
105805,0.0599132834055971,152.0,2537.0,True,True
105807,0.0728765717218373,284.0,3897.0,True,True
105809,0.0755119453924914,354.0,4688.0,True,True
105815,0.0642431236776303,334.0,5199.0,True,True
105817,0.0701584222437762,217.0,3093.0,True,True
105820,0.0664806502486958,548.0,8243.0,True,True
105821,0.0607082630691399,108.0,1779.0,True,True
105822,0.0716488730723606,302.0,4215.0,True,True
105827,0.0576036866359447,75.0,1302.0,True,True
105829,0.0770128354725787,66.0,857.0,True,True
105836,0.0696969696969697,506.0,7260.0,True,True
105837,0.0619591554170993,179.0,2889.0,True,True
105838,0.0676358071920428,442.0,6535.0,True,True
105845,0.0682414698162729,286.0,4191.0,True,True
105846,0.0669934640522875,205.0,3060.0,True,True
105847,0.0723799949736114,288.0,3979.0,True,True
105850,0.0699699699699699,233.0,3330.0,True,True
105863,0.0742650132367284,533.0,7177.0,True,True
105867,0.0774437587099343,389.0,5023.0,True,True
105868,0.0772764117805998,286.0,3701.0,True,True
105875,0.0674333507579717,129.0,1913.0,True,True
105876,0.0692156862745098,353.0,5100.0,True,True
105879,0.0542857142857142,76.0,1400.0,True,True
105887,0.0619679945522642,182.0,2937.0,True,True
105888,0.0690627202255109,294.0,4257.0,True,True
105891,0.0670902160101651,264.0,3935.0,True,True
105892,0.0633842671194114,112.0,1767.0,True,True
105894,0.0658660844250363,181.0,2748.0,True,True
105899,0.0601415094339622,153.0,2544.0,True,True
105900,0.06,126.0,2100.0,True,True
105901,0.0657571623465211,241.0,3665.0,True,True
105905,0.0716152639832723,137.0,1913.0,True,True
105907,0.0701714801444043,311.0,4432.0,True,True
105910,0.0630228667038483,113.0,1793.0,True,True
105911,0.0571030640668523,82.0,1436.0,True,True
105912,0.061328125,157.0,2560.0,True,True
105915,0.0728848114169215,143.0,1962.0,True,True
105917,0.0628103277060576,253.0,4028.0,True,True
105918,0.0574257425742574,58.0,1010.0,True,True
105924,0.1444503451938396,1632.0,11298.0,True,True
105927,0.0702179176755447,348.0,4956.0,True,True
105928,0.0592105263157894,54.0,912.0,True,True
105930,0.0659025787965616,345.0,5235.0,True,True
105933,0.067570385818561,324.0,4795.0,True,True
105935,0.0721828439172573,499.0,6913.0,True,True
105937,0.0622028526148969,157.0,2524.0,True,True
105938,0.0753724802804557,86.0,1141.0,True,True
105942,0.0572737686139748,50.0,873.0,True,True
105943,0.0682976554536187,134.0,1962.0,True,True
105944,0.0605336519315013,152.0,2511.0,True,True
105946,0.0655270655270655,414.0,6318.0,True,True
105947,0.0519607843137254,53.0,1020.0,True,True
105949,0.0707221496547863,379.0,5359.0,True,True
105954,0.0666236836449602,310.0,4653.0,True,True
105955,0.0666666666666666,155.0,2325.0,True,True
105957,0.0634535367545076,183.0,2884.0,True,True
105964,0.0625153827221265,254.0,4063.0,True,True
105966,0.0638041733547351,159.0,2492.0,True,True
105968,0.0675174969123096,492.0,7287.0,True,True
105969,0.0596379126730564,56.0,939.0,True,True
105971,0.0655807065792257,310.0,4727.0,True,True
105975,0.0661066471877282,362.0,5476.0,True,True
105976,0.0631067961165048,156.0,2472.0,True,True
105977,0.0654664484451718,440.0,6721.0,True,True
105978,0.0624486442070665,76.0,1217.0,True,True
105980,0.0473588342440801,52.0,1098.0,True,True
105981,0.0652659812248547,146.0,2237.0,True,True
105985,0.0705938468876699,296.0,4193.0,True,True
105987,0.061240616357171,155.0,2531.0,True,True
105989,0.0676548840744964,178.0,2631.0,True,True
105990,0.066016333938294,291.0,4408.0,True,True
105992,0.0683030949839914,64.0,937.0,True,True
105994,0.0666789804211304,361.0,5414.0,True,True
105998,0.0660641273940176,307.0,4647.0,True,True
105999,0.0695842450765864,159.0,2285.0,True,True
106004,0.0565529622980251,126.0,2228.0,True,True
106005,0.0483412322274881,51.0,1055.0,True,True
106006,0.0692850838481906,157.0,2266.0,True,True
106011,0.0588914549653579,153.0,2598.0,True,True
106012,0.071805702217529,136.0,1894.0,True,True
106013,0.0601354042214257,151.0,2511.0,True,True
106017,0.0679012345679012,132.0,1944.0,True,True
106018,0.0674186106126634,263.0,3901.0,True,True
106019,0.0480678605089538,51.0,1061.0,True,True
106021,0.0625192485371111,203.0,3247.0,True,True
106022,0.0648206419131529,103.0,1589.0,True,True
106034,0.0719906048150322,613.0,8515.0,True,True
106035,0.0561167227833894,50.0,891.0,True,True
106036,0.0699404761904761,235.0,3360.0,True,True
106037,0.0682799753204908,996.0,14587.0,True,True
106040,0.071484375,183.0,2560.0,True,True
106041,0.0689843217450579,506.0,7335.0,True,True
106043,0.0660501981505944,50.0,757.0,True,True
106045,0.073015873015873,598.0,8190.0,True,True
106046,0.0680968313324148,346.0,5081.0,True,True
106047,0.066185696361355,422.0,6376.0,True,True
106048,0.0810178414741152,554.0,6838.0,True,True
106049,0.0643496214728148,187.0,2906.0,True,True
106052,0.077288644322161,618.0,7996.0,True,True
106054,0.0658673061550759,412.0,6255.0,True,True
106056,0.0699062233589087,82.0,1173.0,True,True
106058,0.0690890481064483,540.0,7816.0,True,True
106059,0.0747230095336253,290.0,3881.0,True,True
106060,0.062205466540999,132.0,2122.0,True,True
106061,0.0706214689265536,225.0,3186.0,True,True
106062,0.056635202665186,102.0,1801.0,True,True
106063,0.3566365979381443,1107.0,3104.0,True,True
106064,0.0685244878860351,659.0,9617.0,True,True
106066,0.0360230547550432,25.0,694.0,True,True
106069,0.0669856459330143,56.0,836.0,True,True
106074,0.0685863874345549,393.0,5730.0,True,True
106075,0.065456081081081,155.0,2368.0,True,True
106076,0.0676321059929132,439.0,6491.0,True,True
106077,0.0686213349968808,110.0,1603.0,True,True
106080,0.0525238744884038,77.0,1466.0,True,True
106082,0.0550847457627118,52.0,944.0,True,True
106083,0.0679249091643116,673.0,9908.0,True,True
106088,0.0670553935860058,161.0,2401.0,True,True
106090,0.0546218487394958,52.0,952.0,True,True
106093,0.0685424159086101,648.0,9454.0,True,True
106094,0.0672366476672999,637.0,9474.0,True,True
106104,0.0698381798272295,574.0,8219.0,True,True
106106,0.0379362670713201,25.0,659.0,True,True
106109,0.0696433336298141,783.0,11243.0,True,True
106111,0.0659062103929024,52.0,789.0,True,True
106115,0.0697826799170033,639.0,9157.0,True,True
106125,0.0676903114186851,626.0,9248.0,True,True
106126,0.0374251497005988,25.0,668.0,True,True
106129,0.0687172774869109,420.0,6112.0,True,True
106131,0.0731237973059653,228.0,3118.0,True,True
106132,0.0540242557883131,49.0,907.0,True,True
106133,0.0608407079646017,55.0,904.0,True,True
106134,0.0682744960969358,586.0,8583.0,True,True
106135,0.0635520439711439,185.0,2911.0,True,True
106137,0.0718621024520514,592.0,8238.0,True,True
106138,0.0770577933450087,88.0,1142.0,True,True
106141,0.0754945498587,187.0,2477.0,True,True
106143,0.0977443609022556,78.0,798.0,True,True
106145,0.0535905680600214,50.0,933.0,True,True
106151,0.0689417442261289,600.0,8703.0,True,True
106152,0.0409165302782324,25.0,611.0,True,True
106156,0.0681290322580645,264.0,3875.0,True,True
106157,0.0677290836653386,238.0,3514.0,True,True
106159,0.0653008962868117,51.0,781.0,True,True
106161,0.0739590522199217,643.0,8694.0,True,True
106164,0.0632754342431761,51.0,806.0,True,True
106167,0.0521376433785192,50.0,959.0,True,True
106173,0.063701923076923,53.0,832.0,True,True
106177,0.0732533087103724,476.0,6498.0,True,True
106178,0.0725274725274725,264.0,3640.0,True,True
106181,0.0662721893491124,56.0,845.0,True,True
106182,0.0651629072681704,52.0,798.0,True,True
106183,0.0749341031755993,597.0,7967.0,True,True
106185,0.0703422053231939,703.0,9994.0,True,True
106189,0.0703894195444526,479.0,6805.0,True,True
106194,0.0614250614250614,50.0,814.0,True,True
106195,0.0570221752903907,54.0,947.0,True,True
106204,0.072072072072072,528.0,7326.0,True,True
106206,0.0554339897884755,76.0,1371.0,True,True
106208,0.0639899623588456,51.0,797.0,True,True
106209,0.0683179096352749,502.0,7348.0,True,True
106211,0.0565832426550598,52.0,919.0,True,True
106214,0.072494418987193,617.0,8511.0,True,True
106219,0.0002854695974878,1.0,3503.0,False,True
106220,0.0023492560689115,3.0,1277.0,False,True
106225,0.0004614674665436,1.0,2167.0,False,True
106226,0.0059832469086557,30.0,5014.0,False,True
106230,0.0051774021623267,34.0,6567.0,True,True
106241,0.0002963841138114,1.0,3374.0,False,True
106242,0.0008333333333333,1.0,1200.0,False,True
106243,0.0006309148264984,1.0,1585.0,False,True
106245,0.0003389256058295,2.0,5901.0,False,True
106253,0.0003198976327575,1.0,3126.0,False,True
106259,0.0002307869836141,1.0,4333.0,False,True
106266,0.0008333333333333,1.0,1200.0,False,True
106292,0.0003172588832487,1.0,3152.0,False,True
106299,0.0012484394506866,2.0,1602.0,False,True
106300,0.0014587892049598,2.0,1371.0,False,True
106301,0.0006631299734748,1.0,1508.0,False,True
106302,0.0002294104152328,1.0,4359.0,False,True
106306,0.0003198976327575,1.0,3126.0,False,True
106307,0.0004454342984409,1.0,2245.0,False,True
106311,0.0044026415849509,22.0,4997.0,False,True
106312,0.0043185351528761,25.0,5789.0,False,True
106317,0.0003354579000335,1.0,2981.0,False,True
106317,0.0003354579000335,1.0,2981.0,False,False
106324,0.0002623983206507,1.0,3811.0,False,True
106326,0.0009115770282588,1.0,1097.0,False,True
106329,0.0059612518628912,32.0,5368.0,False,True
106341,0.0003385240352064,1.0,2954.0,False,True
106346,0.0002623294858342,1.0,3812.0,False,True
106347,0.0016268980477223,3.0,1844.0,False,False
106349,0.0010799136069114,1.0,926.0,False,False
106351,0.0001992428770671,1.0,5019.0,False,True
106358,0.0002977076510866,1.0,3359.0,False,True
106363,0.0002477700693756,1.0,4036.0,False,True
106365,0.0006553079947575,1.0,1526.0,False,True
106366,0.0002164970772894,1.0,4619.0,False,True
106379,0.0003849114703618,1.0,2598.0,False,True
106383,0.0002337540906965,1.0,4278.0,False,True
106384,0.0005984440454817,1.0,1671.0,False,True
106389,0.0002071251035625,1.0,4828.0,False,True
106439,0.000520020800832,1.0,1923.0,False,True
106450,0.0006174109899156,3.0,4859.0,False,True
106450,0.0002058036633052,1.0,4859.0,False,False
106459,0.0002935133548576,1.0,3407.0,False,True
106460,0.0007326007326007,1.0,1365.0,False,True
106465,0.0002683123155352,1.0,3727.0,False,True
106466,0.0009310986964618,1.0,1074.0,False,True
106468,0.0019633507853403,3.0,1528.0,False,True
106469,0.0004842615012106,2.0,4130.0,False,True
106483,0.0006414368184733,2.0,3118.0,False,True
106484,0.0007423904974016,1.0,1347.0,False,True
106485,0.0008080808080808,2.0,2475.0,False,True
106490,0.00084388185654,2.0,2370.0,False,True
106491,0.006694560669456,32.0,4780.0,False,True
106493,0.0010593220338983,1.0,944.0,False,True
106495,0.0009583133684714,4.0,4174.0,False,True
106505,0.0012654223347042,4.0,3161.0,False,True
106506,0.0015232292460015,2.0,1313.0,False,True
106507,0.0010744985673352,3.0,2792.0,False,True
106510,0.0007554772097708,3.0,3971.0,False,True
106514,0.0008616975441619,4.0,4642.0,False,True
106519,0.0021315468940316,7.0,3284.0,False,True
106520,0.0029985007496251,4.0,1334.0,False,True
106521,0.0006922810661128,2.0,2889.0,False,True
106524,0.0002289377289377,1.0,4368.0,False,True
106526,0.0003777148253068,2.0,5295.0,False,True
106558,0.0002329916123019,1.0,4292.0,False,True
106561,0.0007220216606498,3.0,4155.0,False,True
106573,0.0003337783711615,1.0,2996.0,False,True
106579,0.0005099439061703,2.0,3922.0,False,True
106592,0.0006246096189881,2.0,3202.0,False,True
106594,0.0003782148260211,1.0,2644.0,False,True
106595,0.0011415525114155,1.0,876.0,False,False
106598,0.000493461633358,2.0,4053.0,False,True
106601,0.0006101281269066,1.0,1639.0,False,True
106602,0.0002227171492204,1.0,4490.0,False,True
106667,0.004169148302561,28.0,6716.0,False,True
106668,0.0017691287041132,4.0,2261.0,False,True
106672,0.0012953367875647,9.0,6948.0,False,True
106673,0.0004688232536333,1.0,2133.0,False,True
106737,0.0024222850222042,6.0,2477.0,False,True
106740,0.0017361111111111,2.0,1152.0,False,True
106765,0.0025089605734767,7.0,2790.0,False,True
106765,0.0007168458781362,2.0,2790.0,False,False
106788,0.0029239766081871,8.0,2736.0,False,True
106789,0.002903600464576,5.0,1722.0,False,True
106790,0.0032733224222585,8.0,2444.0,False,True
106793,0.0072361809045226,36.0,4975.0,False,True
106795,0.0035373187124159,10.0,2827.0,False,True
106846,0.0042979942693409,12.0,2792.0,False,True
106847,0.0030581039755351,3.0,981.0,False,True
106848,0.0036616623947272,10.0,2731.0,False,True
106851,0.0044355732978487,20.0,4509.0,False,True
106853,0.0061511423550087,7.0,1138.0,False,True
106872,0.0048899755501222,14.0,2863.0,False,True
106873,0.0048882681564245,14.0,2864.0,False,True
106876,0.004646017699115,21.0,4520.0,False,True
106877,0.0041450777202072,4.0,965.0,False,True
106878,0.0041109969167523,4.0,973.0,False,True
106879,0.0047619047619047,8.0,1680.0,False,True
106881,0.0051093398732883,25.0,4893.0,False,True
106883,0.0049261083743842,11.0,2233.0,False,True
106885,0.0036144578313253,9.0,2490.0,False,True
106888,0.0045823052520267,13.0,2837.0,False,True
106890,0.0037425149700598,10.0,2672.0,False,True
106893,0.0034921939194741,17.0,4868.0,False,True
106894,0.0026408450704225,3.0,1136.0,False,True
106895,0.0026408450704225,3.0,1136.0,False,True
106896,0.0042761148442272,7.0,1637.0,False,True
106897,0.0035244360902255,15.0,4256.0,False,True
106906,0.002301495972382,4.0,1738.0,False,True
106910,0.0034883720930232,3.0,860.0,False,True
106911,0.0031525851197982,5.0,1586.0,False,True
106911,0.0006305170239596,1.0,1586.0,False,False
106912,0.0036806342015855,13.0,3532.0,False,True
106912,0.0002831257078142,1.0,3532.0,False,False
106914,0.0040499493756328,12.0,2963.0,False,True
106915,0.0024875621890547,3.0,1206.0,False,True
106916,0.0041493775933609,4.0,964.0,False,True
106917,0.0039180229053646,13.0,3318.0,False,True
106925,0.003843466107617,11.0,2862.0,False,True
106926,0.002171552660152,2.0,921.0,False,True
106927,0.0043741588156123,13.0,2972.0,False,True
106930,0.0058701657458563,17.0,2896.0,False,True
106931,0.0111524163568773,54.0,4842.0,True,True
106932,0.0044603033006244,5.0,1121.0,False,True
106934,0.005427408412483,8.0,1474.0,False,True
106938,0.0052910052910052,12.0,2268.0,False,True
106941,0.0033500837520938,8.0,2388.0,False,True
106954,0.0047355958958168,6.0,1267.0,False,True
106955,0.0056134723336006,14.0,2494.0,False,True
106959,0.0040927694406548,6.0,1466.0,False,True
106961,0.0036630036630036,3.0,819.0,False,True
106962,0.0042598509052183,4.0,939.0,False,True
106963,0.0049607275733774,24.0,4838.0,False,True
106982,0.0048027444253859,14.0,2915.0,False,True
106983,0.0030165912518853,4.0,1326.0,False,True
106984,0.004071661237785,10.0,2456.0,False,True
106991,0.0050041701417848,6.0,1199.0,False,True
106993,0.0043258832011535,6.0,1387.0,False,True
106995,0.0048899755501222,20.0,4090.0,False,True
106999,0.0052287581699346,12.0,2295.0,False,True
107001,0.005231037489102,6.0,1147.0,False,True
107007,0.0100987432675044,45.0,4456.0,False,True
107008,0.009937646141855,51.0,5132.0,False,True
107013,0.0055194805194805,17.0,3080.0,False,True
107014,0.0047318611987381,6.0,1268.0,False,True
107015,0.0053514092044238,15.0,2803.0,False,True
107018,0.0056895766954938,25.0,4394.0,False,True
107019,0.0064874884151992,7.0,1079.0,False,True
107020,0.0053097345132743,6.0,1130.0,False,True
107021,0.0051194539249146,9.0,1758.0,False,True
107022,0.0058078141499472,33.0,5682.0,False,True
107031,0.0053097345132743,18.0,3390.0,False,True
107032,0.0052417006406523,9.0,1717.0,False,True
107033,0.0055001718803712,16.0,2909.0,False,True
107036,0.009728363866077,77.0,7915.0,False,True
107037,0.0046860356138706,5.0,1067.0,False,True
107038,0.005560704355885,6.0,1079.0,False,True
107039,0.0062578222778473,10.0,1598.0,False,True
107039,0.0006257822277847,1.0,1598.0,False,False
107040,0.0056354450058297,29.0,5146.0,False,True
107050,0.0064164260506897,20.0,3117.0,False,True
107051,0.0062646828504306,8.0,1277.0,False,True
107056,0.0060299083453931,25.0,4146.0,False,True
107056,0.0002411963338157,1.0,4146.0,False,False
107057,0.0047984644913627,5.0,1042.0,False,True
107058,0.00418410041841,4.0,956.0,False,True
107059,0.0053547523427041,8.0,1494.0,False,True
107060,0.0067008839463929,47.0,7014.0,False,True
107070,0.0064145847400405,19.0,2962.0,False,True
107071,0.0065735414954806,8.0,1217.0,False,True
107071,0.000821692686935,1.0,1217.0,False,False
107073,0.0064935064935064,18.0,2772.0,False,True
107076,0.0071709461022438,31.0,4323.0,False,True
107078,0.0055096418732782,6.0,1089.0,False,True
107079,0.0054704595185995,5.0,914.0,False,True
107080,0.0081190798376184,12.0,1478.0,False,True
107081,0.0076216095045953,34.0,4461.0,False,True
107091,0.0075807514831905,23.0,3034.0,False,True
107092,0.0061349693251533,8.0,1304.0,False,True
107093,0.0077149155033063,21.0,2722.0,False,True
107098,0.0068823124569855,10.0,1453.0,False,True
107102,0.0065160729800173,30.0,4604.0,False,True
107107,0.0068740955137481,19.0,2764.0,False,True
107108,0.0051020408163265,7.0,1372.0,False,True
107108,0.0255102040816326,35.0,1372.0,True,False
107110,0.0078163165608207,16.0,2047.0,False,True
107115,0.0138996138996138,54.0,3885.0,True,True
107116,0.0065298507462686,7.0,1072.0,False,True
107117,0.0135007105637138,57.0,4222.0,False,True
107117,0.0002368545712932,1.0,4222.0,False,False
107126,0.0064641241111829,20.0,3094.0,False,True
107127,0.0061274509803921,10.0,1632.0,False,True
107131,0.0028694404591104,2.0,697.0,False,True
107132,0.0067865003668378,37.0,5452.0,False,True
107133,0.0065597667638483,9.0,1372.0,False,True
107137,0.0055134390075809,8.0,1451.0,False,True
107138,0.0058900523560209,27.0,4584.0,False,True
107142,0.0071295722256664,23.0,3226.0,False,True
107142,0.0003099814011159,1.0,3226.0,False,False
107143,0.0067704807041299,10.0,1477.0,False,True
107145,0.0059568131049888,16.0,2686.0,False,True
107149,0.0068709377901578,37.0,5385.0,False,True
107150,0.0047337278106508,4.0,845.0,False,True
107151,0.0076013513513513,9.0,1184.0,False,True
107152,0.0060938452163315,10.0,1641.0,False,True
107153,0.0067374438546345,33.0,4898.0,False,True
107167,0.0074772431729518,23.0,3076.0,False,True
107168,0.0075700227100681,10.0,1321.0,False,True
107169,0.0075993091537132,22.0,2895.0,False,True
107172,0.0068846815834767,16.0,2324.0,False,True
107173,0.0119424460431654,83.0,6950.0,False,True
107174,0.0044994375703037,4.0,889.0,False,True
107175,0.0054704595185995,5.0,914.0,False,True
107176,0.0074349442379182,12.0,1614.0,False,True
107177,0.0072263549415515,34.0,4705.0,False,True
107180,0.0169172932330827,45.0,2660.0,False,True
107181,0.0073468024711971,44.0,5989.0,False,True
107181,0.0035064284521622,21.0,5989.0,False,False
107183,0.0069823922282938,23.0,3294.0,False,True
107184,0.0069613080783551,43.0,6177.0,False,True
107184,0.0001618908855431,1.0,6177.0,False,False
107186,0.0078321116577969,78.0,9959.0,False,True
107186,0.0001004116879204,1.0,9959.0,False,False
107190,0.0068716094032549,19.0,2765.0,False,True
107191,0.005,5.0,1000.0,False,True
107192,0.0063861758076634,17.0,2662.0,False,True
107195,0.0077707625060709,32.0,4118.0,False,True
107196,0.007380073800738,8.0,1084.0,False,True
107196,0.0018450184501845,2.0,1084.0,False,False
107197,0.0049554013875123,5.0,1009.0,False,True
107198,0.0075239398084815,11.0,1462.0,False,True
107206,0.0073883713459685,23.0,3113.0,False,True
107207,0.0086477987421383,11.0,1272.0,False,True
107208,0.0071403070332024,20.0,2801.0,False,True
107211,0.0077466393255866,34.0,4389.0,False,True
107212,0.0047528517110266,5.0,1052.0,False,True
107213,0.0083713850837138,11.0,1314.0,False,True
107214,0.0069767441860465,12.0,1720.0,False,True
107215,0.0130230942872026,75.0,5759.0,False,True
107223,0.0085865257595772,13.0,1514.0,False,True
107223,0.0006605019815059,1.0,1514.0,False,False
107224,0.0068728522336769,12.0,1746.0,False,True
107230,0.0066950699939135,11.0,1643.0,False,True
107232,0.0064247921390778,17.0,2646.0,False,True
107236,0.008816120906801,35.0,3970.0,False,True
107237,0.0081775700934579,7.0,856.0,False,True
107238,0.006578947368421,5.0,760.0,False,True
107239,0.0043383947939262,4.0,922.0,False,True
107244,0.0077542499254399,26.0,3353.0,False,True
107245,0.005859375,12.0,2048.0,False,True
107246,0.007051564565888,32.0,4538.0,False,True
107248,0.0086614173228346,44.0,5080.0,False,True
107249,0.0062208398133748,8.0,1286.0,False,True
107250,0.0074948472924864,40.0,5337.0,False,True
107251,0.0056818181818181,5.0,880.0,False,True
107270,0.006953223767383,22.0,3164.0,False,True
107271,0.0062160062160062,8.0,1287.0,False,True
107272,0.0071005917159763,18.0,2535.0,False,True
107278,0.0068870523415977,5.0,726.0,False,True
107279,0.0077066170608557,29.0,3763.0,False,True
107281,0.0095569070373588,11.0,1151.0,False,True
107282,0.008,9.0,1125.0,False,True
107283,0.0050071530758226,7.0,1398.0,False,True
107285,0.008455808335011,42.0,4967.0,False,True
107291,0.0077258985555928,23.0,2977.0,False,True
107292,0.0072815533980582,9.0,1236.0,False,True
107294,0.0087473757872638,25.0,2858.0,False,True
107297,0.0082028337061894,33.0,4023.0,False,True
107298,0.0047938638542665,5.0,1043.0,False,True
107299,0.0052137643378519,5.0,959.0,False,True
107299,0.0104275286757038,10.0,959.0,False,False
107300,0.0080267558528428,12.0,1495.0,False,True
107301,0.0074468085106382,42.0,5640.0,False,True
107312,0.0087571572920175,26.0,2969.0,False,True
107314,0.0081481481481481,22.0,2700.0,False,True
107317,0.0077469335054874,36.0,4647.0,False,True
107319,0.0052742616033755,5.0,948.0,False,True
107321,0.0054171180931744,5.0,923.0,False,True
107322,0.0083565459610027,12.0,1436.0,False,True
107324,0.0158432353554304,76.0,4797.0,True,True
107332,0.0062597809076682,8.0,1278.0,False,True
107333,0.0075486690504568,19.0,2517.0,False,True
107338,0.0079794079794079,31.0,3885.0,False,True
107338,0.0005148005148005,2.0,3885.0,False,False
107339,0.0081967213114754,9.0,1098.0,False,True
107340,0.0070367474589523,9.0,1279.0,False,True
107341,0.0076601671309192,11.0,1436.0,False,True
107342,0.0081018518518518,35.0,4320.0,False,True
107352,0.0074318744838976,9.0,1211.0,False,True
107353,0.0088424437299035,33.0,3732.0,False,True
107355,0.0082198818391985,32.0,3893.0,False,True
107356,0.0080385852090032,10.0,1244.0,False,True
107357,0.0057526366251198,6.0,1043.0,False,True
107358,0.0073382254836557,11.0,1499.0,False,True
107358,0.0020013342228152,3.0,1499.0,False,False
107362,0.0073147711184521,31.0,4238.0,False,True
107362,0.0058990089664936,25.0,4238.0,False,False
107374,0.0079365079365079,25.0,3150.0,False,True
107376,0.0073684210526315,21.0,2850.0,False,True
107376,0.0021052631578947,6.0,2850.0,False,False
107380,0.008563738683631,35.0,4087.0,False,True
107381,0.0065975494816211,7.0,1061.0,False,True
107382,0.0065573770491803,6.0,915.0,False,True
107383,0.0056497175141242,8.0,1416.0,False,True
107384,0.0084602368866328,35.0,4137.0,False,True
107390,0.0083920778784827,50.0,5958.0,False,True
107390,0.0003356831151393,2.0,5958.0,False,False
107391,0.0069875776397515,9.0,1288.0,False,True
107392,0.0087572977481234,21.0,2398.0,False,True
107395,0.0111587982832618,65.0,5825.0,False,True
107419,0.0083250083250083,25.0,3003.0,False,True
107420,0.00734394124847,12.0,1634.0,False,True
107421,0.0088090204369274,25.0,2838.0,False,True
107424,0.0093095422808378,48.0,5156.0,False,True
107425,0.008,9.0,1125.0,False,True
107427,0.0086473131562693,14.0,1619.0,False,True
107428,0.0089759281925744,44.0,4902.0,False,True
